source,method,f1_mean,f1_std,pr_auc_mean,pr_auc_std,recall_mean,precision_mean,mcc_mean,g_mean_mean,rank_f1,rank_pr_auc
real,Random Undersampling + RF,0.0274911529000081,0.0080726772259641,0.0197173667966347,0.0040422131022508,0.5,0.014138264509942,0.0426695260872557,0.5958873891558393,8.0,13.0
real,SMOTE + RF,0.0,0.0,0.0288259561051334,0.0125657396630651,0.0,0.0,-0.0063279154656184,0.0,12.5,8.0
real,SMOTE-ENN + RF,0.0485008818342151,0.0420238185447755,0.0271648191056357,0.0135886607475565,0.0666666666666666,0.0381263616557734,0.0395020628612144,0.2094145938585122,2.0,10.0
real,SMOTE-Tomek + RF,0.0,0.0,0.0283037262266127,0.0083915576330195,0.0,0.0,-0.0071285506262156,0.0,12.5,9.0
real,ADASYN + RF,0.8520945448453775,0.0189041057360268,0.8694869583856782,0.0139509290373636,0.8378378378378378,0.868651250386382,0.8524190693566759,0.915046325479261,6.0,2.0
real,Balanced Bagging,0.1127340793296945,0.0037190622253692,0.7148276096871836,0.0179928445978682,0.9121621621621622,0.0600864534361703,0.2305588297617248,0.9431034841356828,12.0,14.0
real,Balanced Random Forest,0.2184795828564737,0.0110888662537903,0.7813975105686618,0.0263704434501229,0.8896396396396397,0.1246135341815877,0.3304437527135806,0.9379749104059556,10.0,10.0
real,Baseline RF,0.8520343071111602,0.0340046493567985,0.8500418432400222,0.0232508313088829,0.7905405405405405,0.927248157707702,0.8552262194939361,0.8885592901975107,7.0,7.0
real,Borderline-SMOTE + RF,0.8661186653420891,0.019937887248862,0.8602272757502768,0.0209807700243493,0.8198198198198199,0.921263721623434,0.8681121117045082,0.905035240879688,1.0,5.0
real,Class weight LogisticRegression,0.1203770424146511,0.007064776235709,0.7654999911281676,0.0467543466872806,0.9166666666666666,0.0644393748984006,0.2395293278811413,0.946214408404161,11.0,11.0
real,Custom weighted log-loss LR,0.8136915400527807,0.0213257795579234,0.7982468245823116,0.0470005257747141,0.8175675675675675,0.8102874902874904,0.8134856173845475,0.9039034812167708,9.0,9.0
real,EasyEnsemble,0.0873507393533917,0.0028183207643737,0.7594772886497969,0.0348957429625395,0.927927927927928,0.045835478580205,0.2021528724903679,0.9469540757158031,14.0,12.0
real,RF (balanced_subsample),0.8540333037531345,0.0355425611630175,0.849382952059239,0.0214568383430366,0.7837837837837838,0.9412364367983044,0.8580376820898588,0.8847553463014842,5.0,8.0
real,RUSBoost,0.0871562326864505,0.0123046351242966,0.1225914712575941,0.0698430208355654,0.8738738738738738,0.0459179179591418,0.1955696836600956,0.9194948380005078,15.0,15.0
real,Random Oversampling + RF,0.8648848410719315,0.0222236554631254,0.8622098438607231,0.0193003610024878,0.8040540540540541,0.938536094764677,0.8678731248865198,0.896319837186531,2.0,4.0
real,Random Undersampling + RF,0.0926044730801221,0.0078328790645279,0.7590882511412825,0.0603267538772127,0.9144144144144144,0.0487813638521052,0.2071645703418799,0.9412172718127216,13.0,13.0
real,SMOTE + RF,0.8506297568532363,0.0175725813286562,0.8710258100604288,0.0170358102665296,0.8400900900900901,0.8633355204720649,0.850916890845801,0.9163046464905724,8.0,1.0
real,SMOTE-ENN + RF,0.8554120460969776,0.0185446663298348,0.8523352584242172,0.0190077139052293,0.8400900900900901,0.8727848662059188,0.8556800333641971,0.916313712287998,3.0,6.0
real,SMOTE-Tomek + RF,0.8543317483324412,0.023404859743694,0.8669363429631639,0.0126970956871618,0.8400900900900901,0.8717596887239744,0.8548820240815483,0.916191002107559,4.0,3.0
real,ADASYN + RF,0.6901538178133922,0.0103475383710726,0.7366249456899276,0.043663663842474,0.6623931623931624,0.7232664995822891,0.6844965896928024,0.8111106633366688,4.0,6.0
real,Balanced Bagging,0.4112622889457051,0.0056523026242894,0.6234197084188349,0.0290519051291343,0.8632478632478633,0.270336239546097,0.463970294695248,0.90254461647133,11.0,11.0
real,Balanced Random Forest,0.4509501064209569,0.013336071087719,0.6866009451836602,0.0432234702911835,0.8632478632478633,0.3055159984083515,0.4964350569635502,0.9067953293209128,10.0,9.0
real,Baseline RF,0.6806382275132276,0.0079841596090774,0.7611519631310948,0.0568772329034609,0.5555555555555556,0.8786111111111111,0.6932952827212908,0.7446623478400843,5.0,2.0
real,Borderline-SMOTE + RF,0.6744206671228627,0.0028472524677505,0.7293548993504474,0.0356488114040366,0.6239316239316239,0.7353534796578179,0.6700052404056235,0.7876918370131195,6.0,7.0
real,Class weight LogisticRegression,0.2781878282041494,0.0025783531908008,0.5454468598469574,0.0337302695657162,0.8205128205128206,0.1676600237559133,0.3431405917715389,0.8602168822054299,13.0,14.0
real,Custom weighted log-loss LR,0.5735428746513495,0.0281413781424216,0.5878296601163097,0.0462261656481542,0.5982905982905983,0.5511695037288046,0.5635873687382379,0.7687225064959321,9.0,13.0
real,EasyEnsemble,0.2779651891197879,0.0167801837393749,0.6472691148892059,0.0492193401355857,0.8547008547008547,0.1661251510269731,0.349201588664032,0.8755284798541436,14.0,10.0
real,RF (balanced_subsample),0.6541355013550135,0.0163226549798575,0.739196994884633,0.0397986594929322,0.5213675213675213,0.8778565799842396,0.6710131345295395,0.7213857756150981,8.0,5.0
real,RUSBoost,0.2552314229373489,0.0541107176822231,0.2384550281545237,0.117191321024091,0.6495726495726496,0.1613769225808371,0.2902087951048983,0.7688577321466529,15.0,15.0
real,Random Oversampling + RF,0.6915320201016192,0.0180937469341362,0.7556123807179201,0.0503308597006215,0.5982905982905983,0.819589291667793,0.6942756212672371,0.7722631856138515,3.0,4.0
real,Random Undersampling + RF,0.3389415785764038,0.0185372398494365,0.5967638706743811,0.0397818906591803,0.8846153846153846,0.2100475882222265,0.4078081414259875,0.9019126845767116,12.0,12.0
real,SMOTE + RF,0.6996201242721799,0.0163255528395728,0.7633016499790682,0.0474584345065852,0.6581196581196581,0.7484192266800962,0.6948345572756255,0.8088501368153745,2.0,1.0
real,SMOTE-ENN + RF,0.6648629148629149,0.0541161614959195,0.7041224136390399,0.0545184228350981,0.6923076923076924,0.6410936344693151,0.6575416493194326,0.8274675762803408,7.0,8.0
real,SMOTE-Tomek + RF,0.713558627752176,0.0384218732281749,0.7568089728629435,0.0553102609203302,0.6794871794871794,0.7543716737265124,0.7088774204199023,0.8214393799127996,1.0,3.0
synthetic_dimensionality,ADASYN + RF,0.6068813131313131,0.1625146048980612,0.5910927232614666,0.2442253436139019,0.6222222222222222,0.5940887672898617,0.599327040217494,0.7820554307455622,3.0,8.0
synthetic_dimensionality,Balanced Bagging,0.2890191895863145,0.0936682275448912,0.4217470308976763,0.1865022191419786,0.8481481481481481,0.1766809323858742,0.3594129332166162,0.878342693012082,11.0,11.0
synthetic_dimensionality,Balanced Random Forest,0.3644666203437491,0.1155660219340185,0.5477543491442479,0.2256091207568361,0.8222222222222223,0.239669886073467,0.4194277315475762,0.8792269092308115,9.0,9.0
synthetic_dimensionality,Baseline RF,0.4662547608070129,0.2513128923976986,0.6790613233784596,0.2049767908438158,0.3296296296296296,0.8946608946608947,0.5264957905050253,0.5506843783302641,7.0,1.0
synthetic_dimensionality,Borderline-SMOTE + RF,0.5942232980694518,0.1766026886440002,0.6100123999721768,0.2492306883827273,0.5518518518518518,0.6438017959536947,0.5885652318324887,0.7349972545808193,5.0,6.0
synthetic_dimensionality,Class weight LogisticRegression,0.1649398234915229,0.0667072679491802,0.3105164141837495,0.2337301793157417,0.8222222222222223,0.0927358527021113,0.2354542604032427,0.8185199789276923,14.0,14.0
synthetic_dimensionality,Custom weighted log-loss LR,0.3480226863822131,0.24490134559964,0.3766982022553661,0.2407676680967883,0.3407407407407408,0.3733075435203095,0.3417083512726867,0.5403774742518077,10.0,12.0
synthetic_dimensionality,EasyEnsemble,0.1907902969987825,0.0724361350380912,0.345382481187678,0.2444037102276716,0.8333333333333334,0.1090741682748973,0.2646810132561011,0.8388251964639565,13.0,13.0
synthetic_dimensionality,RF (balanced_subsample),0.4153180661577608,0.2633926445017617,0.6724843775732635,0.2221720717596925,0.2851851851851851,0.8666666666666667,0.4801484062211871,0.5034609786909215,8.0,2.0
synthetic_dimensionality,RUSBoost,0.1216071318388652,0.0499519925886503,0.1375313369916031,0.1338742221711107,0.5592592592592592,0.0682711218505233,0.1524524463243648,0.6804339207083974,15.0,15.0
synthetic_dimensionality,Random Oversampling + RF,0.5452492419340514,0.2141274083367653,0.6599907070076346,0.2424718017184393,0.3999999999999999,0.8888888888888888,0.5877020350405223,0.6192731331290793,6.0,3.0
synthetic_dimensionality,Random Undersampling + RF,0.233397772957505,0.0694432534325275,0.5033369312006364,0.2414455388937881,0.8740740740740741,0.1358994593530164,0.3146731597216364,0.8766468424253047,12.0,10.0
synthetic_dimensionality,SMOTE + RF,0.6198414712754814,0.1717785167359563,0.6229937495074548,0.2579925167280398,0.6407407407407407,0.6032374320444689,0.6128967412659911,0.793387192995532,2.0,5.0
synthetic_dimensionality,SMOTE-ENN + RF,0.5944006853911227,0.1628155916992809,0.605263588726034,0.2431152818898691,0.6925925925925925,0.5275746971114422,0.5927046071336362,0.8249275628575199,4.0,7.0
synthetic_dimensionality,SMOTE-Tomek + RF,0.6244126568603009,0.1644899500480992,0.6262176626263823,0.2526167965910328,0.6407407407407407,0.611195237170776,0.6173755366678145,0.793541848067874,1.0,4.0
synthetic_dimensionality,ADASYN + RF,0.1099243435692033,0.0977129174389798,0.314571455640919,0.0946998832788617,0.0629629629629629,0.4877450980392157,0.1692822791957104,0.2039765531845963,10.0,5.0
synthetic_dimensionality,Balanced Bagging,0.1900620953102452,0.01279789766103,0.2336375273904681,0.029585779807349,0.725925925925926,0.109609949496866,0.2503949994418935,0.797591176748435,4.0,11.0
synthetic_dimensionality,Balanced Random Forest,0.2590170448384966,0.0220439576340786,0.2727207756317511,0.0690724565515905,0.5888888888888889,0.1680957559496284,0.2889481784896204,0.74012318004561,2.0,8.0
synthetic_dimensionality,Baseline RF,0.0,0.0,0.2944534710569059,0.095624705655776,0.0,0.0,0.0,0.0,14.5,7.0
synthetic_dimensionality,Borderline-SMOTE + RF,0.0539563343067723,0.0497597805222775,0.3292207602189921,0.0489105138980016,0.0296296296296296,0.3888888888888889,0.1007333385687812,0.1393575879181086,12.0,4.0
synthetic_dimensionality,Class weight LogisticRegression,0.1719421708248193,0.061468813765464,0.1990829995759611,0.1080281366222495,0.7592592592592592,0.0975773214027059,0.2342377570164872,0.8002913505504056,5.0,13.0
synthetic_dimensionality,Custom weighted log-loss LR,0.2842144914152399,0.0849038115303535,0.2396251087572022,0.1374095927120941,0.3296296296296296,0.2551724137931034,0.2725987707492974,0.5596250196143515,1.0,10.0
synthetic_dimensionality,EasyEnsemble,0.1482267292993452,0.039582495419949,0.2212986842239166,0.1169384602561477,0.8037037037037037,0.0817967994432678,0.2172584792794788,0.8074411725981889,6.0,12.0
synthetic_dimensionality,RF (balanced_subsample),0.0,0.0,0.3059230504760973,0.0910008362728539,0.0,0.0,0.0,0.0,14.5,6.0
synthetic_dimensionality,RUSBoost,0.0829918718398043,0.0329372741330649,0.0331615615594873,0.0087257453009774,0.5555555555555556,0.0457231288845219,0.0971250253998711,0.6288639369712622,11.0,15.0
synthetic_dimensionality,Random Oversampling + RF,0.0218187609491957,0.0217395679606787,0.3880058410591904,0.1041894774936894,0.0111111111111111,0.6666666666666666,0.0840055784124197,0.0848268179463106,13.0,1.0
synthetic_dimensionality,Random Undersampling + RF,0.1319253001333926,0.0374185457198181,0.1979501518282919,0.0915465381277719,0.7444444444444445,0.0725171640742455,0.1897049578545773,0.7720406098859058,7.0,14.0
synthetic_dimensionality,SMOTE + RF,0.1104152615858945,0.0979644790190087,0.3572072711389964,0.0991680889198364,0.0629629629629629,0.5294117647058824,0.1754685056707984,0.203986882894631,8.5,2.5
synthetic_dimensionality,SMOTE-ENN + RF,0.2035933391761612,0.0969682516070563,0.2491926800131044,0.1127375448550552,0.1555555555555555,0.3716894977168949,0.2206685870591807,0.3772841550307601,3.0,9.0
synthetic_dimensionality,SMOTE-Tomek + RF,0.1104152615858945,0.0979644790190087,0.3572072711389964,0.0991680889198364,0.0629629629629629,0.5294117647058824,0.1754685056707984,0.203986882894631,8.5,2.5
synthetic_dimensionality,ADASYN + RF,0.5902206320810972,0.0834714832274497,0.6708925204136014,0.0674448298439058,0.5111111111111112,0.7236757822123675,0.5971278737862056,0.7096202776766763,1.0,6.0
synthetic_dimensionality,Balanced Bagging,0.2912618668867378,0.064397211244307,0.4417728727339598,0.120815915402193,0.825925925925926,0.1781173323016532,0.3590665965670368,0.8712803899960836,9.0,11.0
synthetic_dimensionality,Balanced Random Forest,0.3498487591054211,0.0670463252757019,0.555852433860624,0.0949655091886467,0.8296296296296296,0.2239646836025962,0.4094418686880594,0.8820161441291708,8.0,9.0
synthetic_dimensionality,Baseline RF,0.2380354309888948,0.2499995717834817,0.6499723872770461,0.1348189082946494,0.1518518518518518,1.0,0.343045188012003,0.3456859565273868,10.0,8.0
synthetic_dimensionality,Borderline-SMOTE + RF,0.5372601029820775,0.1276877463703483,0.6790645901622016,0.0510410519168946,0.4296296296296296,0.770760765308698,0.561209516049043,0.6470994198922874,5.0,5.0
synthetic_dimensionality,Class weight LogisticRegression,0.1757895511794646,0.1034935593510226,0.2624153364822693,0.2978999123933331,0.8333333333333334,0.1001915421574088,0.2446762675620447,0.8206428548448423,12.0,14.0
synthetic_dimensionality,Custom weighted log-loss LR,0.3634825213772583,0.2016173647795035,0.3542955814924197,0.2771294144760077,0.374074074074074,0.4117432802428539,0.366724133708787,0.5768631412940385,6.0,12.0
synthetic_dimensionality,EasyEnsemble,0.1712519602417245,0.0717735712052724,0.2643533007200025,0.236517106494131,0.8444444444444444,0.0959424189397721,0.2466849404290095,0.8333205517597921,13.0,13.0
synthetic_dimensionality,RF (balanced_subsample),0.1648812296227293,0.2014200469980949,0.7155916097872673,0.0578529758186722,0.0999999999999999,0.6521739130434783,0.2376855122769313,0.2433535183375597,14.0,2.0
synthetic_dimensionality,RUSBoost,0.0902175653817689,0.0086815781315413,0.0458229117695564,0.015260974134858,0.6074074074074074,0.0493486252406336,0.1187351271776429,0.6652471860865482,15.0,15.0
synthetic_dimensionality,Random Oversampling + RF,0.3503496503496503,0.2205769999794792,0.7231874204897606,0.0546075007698596,0.2296296296296296,0.9916666666666668,0.4502077219647538,0.4562801757143314,7.0,1.0
synthetic_dimensionality,Random Undersampling + RF,0.2235402841783627,0.0635662964633565,0.4588540800419874,0.147635547255494,0.8925925925925925,0.1290234948023471,0.3086188145446382,0.8808539327332793,11.0,10.0
synthetic_dimensionality,SMOTE + RF,0.5836700933475126,0.1136185666837777,0.6966091019836318,0.0817936534453441,0.4962962962962963,0.7416666666666667,0.5946099144830924,0.6976890532801324,2.5,3.5
synthetic_dimensionality,SMOTE-ENN + RF,0.5652054247076872,0.1003122514908009,0.6559482946473456,0.1026336967232003,0.5148148148148148,0.6549297784300536,0.567556981942396,0.7099002516611558,4.0,7.0
synthetic_dimensionality,SMOTE-Tomek + RF,0.5836700933475126,0.1136185666837777,0.6966091019836318,0.0817936534453441,0.4962962962962963,0.7416666666666667,0.5946099144830924,0.6976890532801324,2.5,3.5
synthetic_dimensionality,ADASYN + RF,0.2406194264601344,0.1048201476296711,0.4362634675190859,0.0731872647762982,0.1555555555555555,0.639291465378422,0.2988564427350518,0.3833291616556766,7.0,6.0
synthetic_dimensionality,Balanced Bagging,0.2095880800507152,0.026324110636913,0.3165995053295056,0.0500560717924012,0.7740740740740741,0.1212220210219452,0.2773337088176167,0.8273581871558698,8.0,11.0
synthetic_dimensionality,Balanced Random Forest,0.3218086872875185,0.0245717858118456,0.4345937030938014,0.0696194819780643,0.7333333333333334,0.2079807255592568,0.3684964585168915,0.828843601894412,2.0,8.0
synthetic_dimensionality,Baseline RF,0.0572001779963344,0.03219378581852,0.4349498069493948,0.1458497004968575,0.0296296296296296,1.0,0.1646830061782405,0.1662673172839644,14.0,7.0
synthetic_dimensionality,Borderline-SMOTE + RF,0.2426090463977843,0.0560753786709159,0.4718687195476619,0.0519486549496769,0.1518518518518518,0.6788575409265064,0.3088927683748995,0.3861490337173021,6.0,4.0
synthetic_dimensionality,Class weight LogisticRegression,0.1668378106760124,0.0462310879222903,0.2210413946894288,0.1157263941651666,0.8185185185185185,0.0932064095710299,0.2395542182298562,0.8247300229256536,10.0,14.0
synthetic_dimensionality,Custom weighted log-loss LR,0.3102253302253302,0.1187008673551922,0.2780442964101895,0.1457321195823211,0.3481481481481481,0.2903447776329132,0.3006531048344881,0.5690576274618382,3.0,12.0
synthetic_dimensionality,EasyEnsemble,0.1559827028874849,0.0513007522696263,0.238664532895943,0.1256467120024177,0.8296296296296296,0.0864787440735019,0.228368519874641,0.81934011815257,11.0,13.0
synthetic_dimensionality,RF (balanced_subsample),0.0073260073260073,0.0126890169052665,0.450006151749116,0.0741346295299111,0.0037037037037037,0.3333333333333333,0.0347940287992953,0.0351364184463153,15.0,5.0
synthetic_dimensionality,RUSBoost,0.0943912456637289,0.0278471049770404,0.0504928975108441,0.0256265159345385,0.5851851851851851,0.0515136149367786,0.122337659232225,0.6685542014241599,12.0,15.0
synthetic_dimensionality,Random Oversampling + RF,0.0776506483600305,0.0314104659977945,0.5074250460387609,0.0546070667504682,0.0407407407407407,0.9333333333333332,0.1890045453864195,0.1985228479976453,13.0,1.0
synthetic_dimensionality,Random Undersampling + RF,0.179763077455009,0.0276201523443067,0.3364900813911515,0.0572991901474823,0.8814814814814814,0.1001707493894994,0.2647269718593367,0.8599872099607446,9.0,10.0
synthetic_dimensionality,SMOTE + RF,0.270758460404739,0.0515024227800616,0.4738434285890314,0.0586887552998217,0.1703703703703703,0.7028571428571428,0.3367593551940862,0.4101432698358278,4.5,2.5
synthetic_dimensionality,SMOTE-ENN + RF,0.3406906906906906,0.056660746287881,0.4302983946312069,0.0527606363273193,0.2481481481481481,0.5835249042145594,0.3682020912055928,0.4936915179879009,1.0,9.0
synthetic_dimensionality,SMOTE-Tomek + RF,0.270758460404739,0.0515024227800616,0.4738434285890314,0.0586887552998217,0.1703703703703703,0.7028571428571428,0.3367593551940862,0.4101432698358278,4.5,2.5
synthetic_class_sep,ADASYN + RF,0.304393513905245,0.0750883073710798,0.332188551208055,0.1092118165921599,0.2444444444444444,0.4180416156670746,0.3068476348273181,0.4911753691941637,3.0,7.0
synthetic_class_sep,Balanced Bagging,0.2042650623420566,0.0180666939988301,0.2829194649745782,0.0465557917255032,0.7148148148148148,0.1192381927605314,0.2619873415471642,0.7992477224577884,7.0,10.0
synthetic_class_sep,Balanced Random Forest,0.2699295561406805,0.0597215636029696,0.3149093868548454,0.0744200593425907,0.6555555555555556,0.1722979158649078,0.3093637318010978,0.7810411985418474,6.0,8.0
synthetic_class_sep,Baseline RF,0.0363115145723841,0.0124131687116737,0.4591608925156699,0.1137166965786518,0.0185185185185185,1.0,0.1332171280255441,0.134517217446306,14.0,2.0
synthetic_class_sep,Borderline-SMOTE + RF,0.3334495028206996,0.0903794905140365,0.4298248820527141,0.1248401990517914,0.2148148148148148,0.7548945307565997,0.3964284396261291,0.4598197851832623,1.0,4.0
synthetic_class_sep,Class weight LogisticRegression,0.0793223448581653,0.0124250250151083,0.0554803977750245,0.0195325712635629,0.6666666666666666,0.0421854491613645,0.108449432803692,0.680084941913447,10.0,14.0
synthetic_class_sep,Custom weighted log-loss LR,0.0714097496706192,0.0650450871947465,0.0939587822177987,0.0554201737642497,0.0444444444444444,0.1833333333333333,0.083945978487616,0.1712204807202672,11.0,12.0
synthetic_class_sep,EasyEnsemble,0.0832615382446554,0.0149891205175257,0.080115937854972,0.0235330205386354,0.6962962962962963,0.0442904351923233,0.1181129032769118,0.6958895610041725,9.0,13.0
synthetic_class_sep,RF (balanced_subsample),0.0144927536231884,0.0251021856169402,0.4554232221393737,0.1347662442024233,0.0074074074074074,0.3333333333333333,0.0492115496131243,0.0496903994999953,15.0,3.0
synthetic_class_sep,RUSBoost,0.0497991967871485,,0.0220988597459185,,0.3444444444444444,0.0268398268398268,0.0302461592275436,0.5083403156776077,13.0,15.0
synthetic_class_sep,Random Oversampling + RF,0.0554359729617461,0.077764745536354,0.4632103438900909,0.1181257650440109,0.0296296296296296,0.6666666666666666,0.1262147352726574,0.1280986436167681,12.0,1.0
synthetic_class_sep,Random Undersampling + RF,0.1353281733807299,0.0228399222257814,0.2793937134978659,0.0830465044018485,0.825925925925926,0.0738415405999717,0.2062024798134515,0.8065048394438676,8.0,11.0
synthetic_class_sep,SMOTE + RF,0.2929945312697896,0.0843646861655224,0.3451867322381443,0.1190860887837801,0.2259259259259259,0.4328954599132438,0.3005394465571276,0.4712395627551118,4.5,5.5
synthetic_class_sep,SMOTE-ENN + RF,0.3292226471838122,0.1247469088083126,0.3099557369831495,0.1673574801468535,0.2962962962962963,0.3910906236696467,0.3240601115565361,0.5385638065672357,2.0,9.0
synthetic_class_sep,SMOTE-Tomek + RF,0.2929945312697896,0.0843646861655224,0.3451867322381443,0.1190860887837801,0.2259259259259259,0.4328954599132438,0.3005394465571276,0.4712395627551118,4.5,5.5
synthetic_class_sep,ADASYN + RF,0.5393090569561158,0.1118336011032516,0.6140043991372052,0.1119192839039783,0.4592592592592592,0.6661111111111112,0.5435007440598406,0.6732859990729813,4.0,7.0
synthetic_class_sep,Balanced Bagging,0.2738046844380638,0.0090465179003711,0.4374740429646168,0.0502068520917847,0.8074074074074075,0.1648889754296387,0.3414530539271232,0.8607899557663896,9.0,11.0
synthetic_class_sep,Balanced Random Forest,0.3552673484344994,0.0384128956311907,0.5187518402271499,0.0567292968844147,0.7925925925925926,0.2299799204735096,0.4074256563904244,0.8644465639611815,6.0,9.0
synthetic_class_sep,Baseline RF,0.1741251524533258,0.0653559457825674,0.6697657454475422,0.1438309530218327,0.0962962962962962,1.0,0.3029837029262539,0.3056927993608215,11.0,2.0
synthetic_class_sep,Borderline-SMOTE + RF,0.5422790542790542,0.0918260925377996,0.6421681875769785,0.1113302167535194,0.4259259259259259,0.7738319856244384,0.5639907018678035,0.6488394182497147,3.0,4.0
synthetic_class_sep,Class weight LogisticRegression,0.1721893872297299,0.0588905385668295,0.2290954468172592,0.113147355585837,0.8074074074074074,0.0967916489195406,0.242853234371284,0.8217399766564885,12.0,14.0
synthetic_class_sep,Custom weighted log-loss LR,0.3257889049318477,0.1481322692079615,0.289953677242216,0.1438130758032808,0.3518518518518518,0.3177132391418105,0.3173160213910128,0.5672209479777645,7.0,12.0
synthetic_class_sep,EasyEnsemble,0.1667112087982885,0.0522307699066798,0.250156940197805,0.1018282357259531,0.8185185185185185,0.0932009771140376,0.2389466118537007,0.8235678143007613,13.0,13.0
synthetic_class_sep,RF (balanced_subsample),0.1106096425245361,0.0441729412919636,0.6568237957671527,0.1036052992929306,0.0592592592592592,0.9629629629629628,0.2318545250687343,0.239915429860722,14.0,3.0
synthetic_class_sep,RUSBoost,0.081496368811287,0.0107386418909408,0.0387945244029407,0.0028826618705689,0.5611111111111111,0.0442648898058972,0.103336076603449,0.6363377889995545,15.0,15.0
synthetic_class_sep,Random Oversampling + RF,0.3039111250574599,0.0763987731454039,0.6756146057688577,0.0952711595752629,0.1814814814814815,0.9824561403508772,0.4152554539770713,0.4227237908402185,8.0,1.0
synthetic_class_sep,Random Undersampling + RF,0.2066975763782236,0.0363265696703073,0.4686875612908037,0.0803575101689627,0.8925925925925927,0.1170535639495784,0.2938209641488006,0.877403097456367,10.0,10.0
synthetic_class_sep,SMOTE + RF,0.5581783917157234,0.0942680839086237,0.6362057877095064,0.1129082069886891,0.4666666666666666,0.7212254497085975,0.5689387594998566,0.6794376461479886,1.5,5.5
synthetic_class_sep,SMOTE-ENN + RF,0.5383651436283016,0.0811451568776086,0.6106984556180756,0.109671436139319,0.4740740740740741,0.639707028206327,0.5397168880365264,0.6852719992531937,5.0,8.0
synthetic_class_sep,SMOTE-Tomek + RF,0.5581783917157234,0.0942680839086237,0.6362057877095064,0.1129082069886891,0.4666666666666666,0.7212254497085975,0.5689387594998566,0.6794376461479886,1.5,5.5
synthetic_class_sep,ADASYN + RF,0.873206635877611,0.0987333297750478,0.9636108048237148,0.0435382808955407,0.7962962962962963,0.97452636968766,0.877285113219601,0.8897993719959917,4.0,5.0
synthetic_class_sep,Balanced Bagging,0.5727138926171528,0.0504906137313034,0.8282750578383732,0.0747870887609941,0.9629629629629628,0.4087886622697438,0.6168343839378093,0.9671347099950536,13.0,13.0
synthetic_class_sep,Balanced Random Forest,0.7650899492826168,0.0416904956920103,0.9344828472989398,0.0552991334199447,0.9518518518518518,0.6401882150927952,0.7754011425587047,0.9701058162153704,9.0,9.0
synthetic_class_sep,Baseline RF,0.7687514670422294,0.1636381298183977,0.9461249427828742,0.0572170895167551,0.6481481481481481,0.9904449904449903,0.7903307136422818,0.797146207023634,8.0,8.0
synthetic_class_sep,Borderline-SMOTE + RF,0.8612826809186768,0.0926813182591298,0.9604986125130458,0.047836233066902,0.774074074074074,0.9792682926829268,0.8668071853388294,0.8774430544295352,5.0,7.0
synthetic_class_sep,Class weight LogisticRegression,0.5856083972665028,0.2520247850708122,0.8470083937940345,0.1916838323500858,0.9592592592592591,0.4463121708436144,0.6268498568135407,0.960795370461102,12.0,12.0
synthetic_class_sep,Custom weighted log-loss LR,0.7722440870748372,0.1909589519022833,0.8565428639405342,0.1831641918499336,0.837037037037037,0.7172874430300172,0.7697832993760202,0.9078407601912368,7.0,11.0
synthetic_class_sep,EasyEnsemble,0.5525948336459426,0.2061521128071278,0.8180227992387543,0.1899374436947512,0.9407407407407408,0.4043798226103193,0.5959459087654763,0.951893231732717,14.0,14.0
synthetic_class_sep,RF (balanced_subsample),0.7533667099717989,0.1014034784698455,0.9613149975302392,0.0395005546025502,0.6111111111111112,1.0,0.7758570875200466,0.77879865331504,10.0,6.0
synthetic_class_sep,RUSBoost,0.2381836019500329,0.1293899031615917,0.2892733950377828,0.2350142639157695,0.8111111111111112,0.1425642832511869,0.3013821651076728,0.836546153805493,15.0,15.0
synthetic_class_sep,Random Oversampling + RF,0.8158093482750953,0.0975504629032581,0.9678254898179794,0.0329392686887782,0.6962962962962963,1.0,0.8292617593926438,0.8317013062473967,6.0,4.0
synthetic_class_sep,Random Undersampling + RF,0.5968571360800778,0.0869987587038841,0.9015551431448864,0.0846008603103157,0.9703703703703704,0.4336103891617707,0.6379019872485236,0.9719421486898424,11.0,10.0
synthetic_class_sep,SMOTE + RF,0.8837664678059527,0.0865409269284429,0.9715339815992318,0.0347736011047086,0.8148148148148149,0.9711899211899212,0.8864696531562944,0.9006528021990169,2.5,1.5
synthetic_class_sep,SMOTE-ENN + RF,0.8908011114248761,0.088382763856562,0.9694794839900306,0.034999504667361,0.825925925925926,0.9711561241411988,0.8928471580936974,0.9068995726766182,1.0,3.0
synthetic_class_sep,SMOTE-Tomek + RF,0.8837664678059527,0.0865409269284429,0.9715339815992318,0.0347736011047086,0.8148148148148149,0.9711899211899212,0.8864696531562944,0.9006528021990169,2.5,1.5
synthetic_noise,ADASYN + RF,0.5393090569561158,0.1118336011032516,0.6140043991372052,0.1119192839039783,0.4592592592592592,0.6661111111111112,0.5435007440598406,0.6732859990729813,4.0,7.0
synthetic_noise,Balanced Bagging,0.2738046844380638,0.0090465179003711,0.4374740429646168,0.0502068520917847,0.8074074074074075,0.1648889754296387,0.3414530539271232,0.8607899557663896,9.0,11.0
synthetic_noise,Balanced Random Forest,0.3552673484344994,0.0384128956311907,0.5187518402271499,0.0567292968844147,0.7925925925925926,0.2299799204735096,0.4074256563904244,0.8644465639611815,6.0,9.0
synthetic_noise,Baseline RF,0.1741251524533258,0.0653559457825674,0.6697657454475422,0.1438309530218327,0.0962962962962962,1.0,0.3029837029262539,0.3056927993608215,11.0,2.0
